channel_1,channel_2,channel_3,channel_4,beta_power,focus_score,focused_classification
-6265.208497345215,-6322.557993215742,-6374.6370350737125,-6295.151071365457,811524.2358246546,1.0,1
-6607.268162067514,-6544.052633116487,-6429.217135027051,-6499.049014487187,814703.0563252221,1.0,1
-6719.558190749609,-7136.803869206109,-6996.174281122279,-7027.682938248967,814268.8691608037,1.0,1
-6914.7276748622535,-7007.797422697069,-7041.801528069191,-7130.096358635579,812250.5221525411,1.0,1
-8077.71875423321,-8227.922018716112,-8146.546470555244,-8199.638557813712,817614.7006547605,1.0,1
-8423.319169238559,-8602.935811897973,-8717.345428879955,-8718.788562775357,818715.1373574261,1.0,1
-8889.105944194947,-8880.55653289624,-8945.461094164755,-8847.402787276544,819989.5473931471,1.0,1
-8923.668229635456,-8613.642210496124,-8627.843078115373,-8823.775034331484,816196.8170968217,1.0,1
-9047.15598627238,-9110.3383236113,-8889.089582132641,-8856.669324391754,817815.8987431414,1.0,1
-8828.906644558185,-9087.989616451086,-9209.534027573536,-8954.444801345817,818028.853759541,1.0,1
-9140.392159655225,-9081.725284025306,-9191.757348109153,-9116.648937299033,814600.6453908548,1.0,1
-42.492743296548724,-127.97516909625847,122.78652539523318,-234.64412814495154,1586808.228848379,1.0,1
-298.77967248507775,-531.9932888969779,-291.72435121866874,-190.7199381403625,1644294.0832756124,1.0,1
-20.62695071811322,-130.92408021131996,-104.43951118760742,-296.5104881869629,1504655.7491340255,1.0,1
-283.5358402656857,-450.38726940134075,-398.9870193853276,-256.4028660871554,1607395.3330510973,1.0,1
-335.13009759190027,-650.7683041022392,-361.8535527252825,-511.09893533203285,999179.812626251,1.0,1
-616.3995584844379,-494.91732319875155,-595.0592218497768,-352.91612680617254,803691.6425567482,1.0,1
-1336.2812137678266,-1099.399222986889,-1084.5920240873238,-1151.3253964341711,806043.9599221252,1.0,1
-1301.831125325989,-1436.5717734420905,-1435.4937472798629,-1771.149768303032,807890.4139491715,1.0,1
-1643.2680967056658,-1714.0541181419976,-1830.211203378276,-1871.7086657991167,804315.1282600127,1.0,1
-1976.8204240037594,-1756.2939507040428,-1554.8942607527133,-1466.7167695474345,799431.7774159245,1.0,1
-1315.6430433498463,-1270.105086514377,-1499.927081153961,-1301.9176105124643,798196.4630591192,1.0,1
-1269.5113773964113,-1280.8189649124397,-1051.7982438383624,-1005.6862123596948,797272.9609542929,1.0,1
-542.4706186228432,-520.5632196574006,-555.5069748933893,-524.0693758658599,797323.5290207586,1.0,1
-510.2457706546411,-284.0337144472869,-276.8362769825617,-279.4074582020985,795386.8438955053,1.0,1
-306.87234850169625,-269.23119042266626,-257.97783145599533,-306.43197528191376,793577.4333383869,1.0,1
-5.064759514993057,-48.80943432170898,-11.520761813502759,-8.862627919996157,790231.5425810353,1.0,1
8.526971898972988,-38.110515523469076,-1.71006925473921,9.307676014723256,784596.9920417928,1.0,1
-10.775586747331545,-9.076737192459404,17.481227367883548,0.7853789906948805,784715.1926936475,1.0,1
17.924405512632802,-32.263181942747906,14.48463252838701,18.54335895529948,782755.4923950441,1.0,1
16.290069231996313,30.01830699434504,-8.073509029345587,-3.584694107528776,779624.5768429665,1.0,1
-20.599368955940008,36.60707574128173,26.547679835464805,-18.82198150199838,778799.4033643934,1.0,1
23.066767951706424,-2.0634898005519062,51.83314343588427,37.96559440018609,771659.3051272455,1.0,1
56.962416225112975,41.55122348270379,0.21130434749647975,43.63902263296768,876479.0146231134,1.0,1
-1.229492110433057,38.986587088089436,52.451161903562024,17.89729123795405,78515.21858183263,1.0,1
30.353028040379286,4.222347049973905,57.860927189467475,48.44759900099598,76323.67581083033,1.0,1
62.27213918720372,58.914644001983106,4.2859253492206335,50.22592142992653,74169.6867223599,1.0,1
4.256006149575114,49.47513651382178,58.714559354353696,19.27918427158147,70533.27377345416,1.0,1
35.41030775546096,8.893482094630599,62.11038851412013,55.75910341436975,69517.26606017297,1.0,1
58.94643315160647,55.83109648851678,4.652435544878244,51.40679484093562,67943.24917631372,1.0,1
7.317114263307303,58.602362355683,55.94142353720963,21.433366646058857,57387.05363857144,1.0,1
62.5292573091574,31.733986099017784,18.628441679291427,68.4775681886822,16061.668335293281,1.0,1
18.306810283102095,67.05360128055327,47.1713581411168,5.299438237212598,141.85772441872166,0.7504776674388348,0
51.28244316740893,8.269853777019307,53.58528656512499,59.872993365628645,131.28027161057022,0.7320094557507094,0
51.541431239340454,49.16098491754383,10.276310103246942,22.62732970691286,191.08525953484875,0.8209071943889014,0
1.347298959037289,44.7628625696525,26.70756055857055,-18.091766035649925,126.47233394413034,0.7184800678760865,0
-3.059238163754344,-27.01703727990389,26.770203882828355,28.054859517607838,503.03734455253743,1.0,1
54.3678606308531,26.42052323697135,10.446475551230833,57.879626689245924,528.4493703619856,1.0,1
-2.9545209649950266,40.97714883950539,38.17970367264934,2.9311465902719647,530.8336196743431,1.0,1
39.32878793403506,52.749418925028294,16.948291624197736,36.05731044779532,726.0770913507758,1.0,1
55.60670249117538,40.390919521450996,16.211531332926825,62.942516254261136,567.8828947938633,1.0,1
67.86515957093798,71.4685531782452,40.605963768903166,64.12432464025915,657.8803909912701,1.0,1
117.3543207095936,126.49837610125542,-144.3652806520695,-82.55127920943778,1182.7702109002244,1.0,1
-127.65353770006914,-91.47842040366959,-128.06586167018395,-184.51404165138956,2360.5462535365277,1.0,1
-202.65442638646346,-243.44084032822866,-179.85506128158886,-167.18334525672253,1887.5632009959413,1.0,1
-148.6624257011572,-195.77675036794972,-204.37665031605866,-147.44695821555797,1803.0243189940118,1.0,1
-167.21700435632374,-157.818635767675,-219.6485317851184,-187.94633483572397,1981.5849630660377,1.0,1
-199.8364117698511,-247.00963986094575,-184.01850490726065,-174.87444951559883,1993.293626086821,1.0,1
-171.25609630846884,-229.04222549882252,-245.64551135210786,-174.07317595009226,2019.1232629539363,1.0,1
-24.146196576417424,38.82249897753354,63.95556165475864,-8.864030382479541,2410.8953524503136,1.0,1
9.521317799692042,-14.931083085597493,62.1650845509721,35.98017501120921,2408.8523054050684,1.0,1
59.01421883830335,35.4388244926231,-268.2237548721023,-204.42106162803248,2778.190890719321,1.0,1
-146.7312348615378,-220.0463636429049,-205.25692926812917,-146.64521716255695,3041.852207100924,1.0,1
-170.55252762930468,-241.09545556851663,-228.54996116715483,-166.33672540425323,2997.392447278731,1.0,1
-184.61642141267657,-196.49621362192556,-260.82155788480304,-214.979734177934,2941.68728721569,1.0,1
-239.44802963803522,-180.004189792322,-218.15584421530366,-245.79557483782992,3096.8484717314336,1.0,1
-234.78904926823452,-195.10684078838676,-163.58041913690977,-222.0257056944538,3011.292726772063,1.0,1
-216.08300466486253,-157.81442838022485,-199.34414743818343,-231.10524781187996,2954.0323886693595,1.0,1
-183.3317657778971,-184.83146566012874,-237.69775645877235,-201.4805652878713,3188.542709458048,1.0,1
-236.9264020929113,-187.4924044786021,-223.94240442174487,-255.96062291739509,2929.960017045354,1.0,1
-263.053343183361,-235.68101540766656,-210.84994965186343,-262.51573256473057,3248.481520436093,1.0,1
-220.52974571217783,-266.21729854587466,-267.53093840531074,-216.08393963985145,2618.3672573558783,1.0,1
-200.86722169513814,-198.45872612367384,-239.46953406278044,-211.32585192122497,2654.077250749338,1.0,1
-189.2221082081087,-192.3093956215307,-234.70209659426473,-208.91548639978282,2961.4375726147937,1.0,1
-222.76433593570255,-179.79008051985875,-203.67588656186126,-235.0209230654873,3457.111356950894,1.0,1
-177.18711015069857,-217.97352409246378,-219.43208507518284,-180.36789506301284,1160.7709462894093,1.0,1
22.618914932012558,25.59774524671957,56.66976905358024,37.74213537783362,1658.434966858504,1.0,1
71.29558280529454,49.63221231196076,21.88308961573057,64.06729116593488,1757.6787215621655,1.0,1
46.44675252470188,73.61432077782229,38.76125811575912,36.98761056177318,1806.166206260747,1.0,1
29.19552900409326,66.98347815638408,72.47365129133686,35.426202330272645,1287.0220848847403,1.0,1
76.60904566734098,41.86537507898174,65.15653702802956,93.75742193916813,1225.2805316435026,1.0,1
94.03697946085595,74.94853008701466,51.10947279445827,92.9701729984954,1140.7671110970946,1.0,1
93.95376668684185,120.31164659955539,84.74893792090006,94.83077322645113,1279.0548268568616,1.0,1
98.47811065823771,144.31525949016213,142.4499843872618,109.83525184867904,752.0787936971972,1.0,1
174.22884928574786,131.63138879043981,161.62071156012826,189.53532482939772,953.5744982753167,1.0,1
184.0058827449102,144.08245071792044,113.22547115851194,153.50793358124793,739.9336638503933,1.0,1
131.58650999097154,149.61002285243012,90.51025380264036,104.70317413448356,841.6594897321144,1.0,1
102.47699868585914,69.79868784802966,45.034005316440016,105.66058852314018,963.9471428083477,1.0,1
81.36993831093423,42.62363979499787,72.3212503681425,82.83223919360898,906.0931805241693,1.0,1
106.27954196580686,62.764871006365865,43.711950682103634,107.01910718204454,928.7607245221662,1.0,1
67.33315880224109,85.40996523806825,11.565640612971038,4.705729119246826,1192.9193578754366,1.0,1
317.9662942327559,283.74994953814894,340.29817184316926,385.25176931056194,3483.8968701121007,1.0,1
444.5104841084685,428.2419193012174,437.03722902201116,523.3391603995115,3549.5573673084054,1.0,1
584.7240083222277,633.4034811204765,615.789487304166,449.1867615155643,3802.3865257483385,1.0,1
681.9679519950878,565.8281637961045,565.7505608720239,605.7413110982161,4021.7221485894916,1.0,1
238.39992267545313,207.5588376908563,260.06048824382015,298.9311384332832,7262.630271123244,1.0,1
709.2201354847057,602.829331495217,529.1336678933585,543.6790737960255,8278.131640564323,1.0,1
527.246888365713,557.5559725816129,505.5526636977447,510.3948991653742,10133.871741007384,1.0,1
-10.133258929941803,-26.864636356709525,15.339199668262154,6.620557896560058,17889.3874902964,1.0,1
12.584763350896537,-6.265267400769517,37.21480948408134,29.095486680278555,18770.880755463088,1.0,1
-2.8853328158147633,29.32455555256456,37.19610998430289,-8.601769898086786,18439.07041702174,1.0,1
-33.5899114520289,-59.729942192323506,-26.899230431299657,-31.455363552318886,18630.08460319811,1.0,1
10.88310887105763,3.8053482049144804,-30.851369709474966,12.362239303532988,18362.977552950477,1.0,1
4.775852243416011,50.756052248645574,15.321435143472627,-2.00458637624979,18201.954938482166,1.0,1
4.295275099109858,41.2894304858055,63.90647546784021,16.24332048255019,18220.237317530853,1.0,1
38.54621386830695,17.411104243714362,64.8087263321504,50.6532049998641,18238.448732738158,1.0,1
78.7108694424387,60.67987678106874,18.915479000890628,58.49577520694584,18237.94790141879,1.0,1
31.115032656351104,72.45682174153626,31.32914192881435,10.265090403379872,18210.057868304313,1.0,1
-6.346610224805772,-21.991546714445576,32.62782218842767,25.08070407784544,18261.096711639257,1.0,1
27.33025390119292,13.144813369261101,-26.09328199084848,10.86066947132349,18518.70158906194,1.0,1
6.613078096648678,49.99872250761837,14.969884547637776,0.8985109643545002,18377.173619866233,1.0,1
12.193943805526942,51.98460938408971,72.53816456557252,34.02280487190001,18389.764241862344,1.0,1
99.70760276867077,54.84937275014818,55.88906493782997,94.99252389953472,18398.33549005768,1.0,1
73.06736040930264,58.29008070938289,23.976498615927994,49.04878791887313,18437.38340631385,1.0,1
30.224001491907984,67.16112340427935,32.047202720306814,17.660742565756664,18462.47850734999,1.0,1
4.854390142485499,37.62152360426262,51.414274640847,8.238999602384865,18503.509965661506,1.0,1
51.0982530945912,9.694755660137162,19.532562493579462,52.849461248843,18357.11994053177,1.0,1
38.89402456418611,29.3385801773984,-3.839942279504612,21.233281998429447,18285.504234742137,1.0,1
2.580530969426036,32.58668328891508,-3.8932358538731933,-24.4009772608988,17925.972374098703,1.0,1
-29.194594029104337,-7.207722189603373,11.172016142634675,-30.65222003683448,16989.86453358423,1.0,1
-60.47044238355011,-103.50360122369602,-102.41809526155703,-64.11497489036992,16896.091318659983,1.0,1
-40.16839547408745,-41.75411305529997,-78.37521342141554,-55.90121961268596,17077.144469869352,1.0,1
-62.70316265709698,-29.807937621837482,-64.14021921507083,-69.7173450239934,18820.67756726677,1.0,1
-44.59316460916307,-81.97626959125046,-67.38411493913736,-51.52787410200108,13310.12196010525,1.0,1
-65.68620035925414,-89.47663895238657,-103.43675051198807,-64.23324922646862,12239.467042389706,1.0,1
63.05050586548168,35.962410486419685,60.4512753962772,96.49923609418329,3869.1387737364034,1.0,1
116.09163698705379,101.52192173467483,81.64622342016082,123.62473047280218,1197.597829829781,1.0,1
130.07605789636727,155.94962076481897,128.28745074255858,135.33622718404513,1264.2496201840383,1.0,1
168.86817018676084,227.5191512418678,247.16391073411796,227.80525358847808,1402.7657479291454,1.0,1
234.9737068285467,190.23702355858404,197.3905171988299,208.58497274119873,2651.1451414934945,1.0,1
183.67256416135933,161.70626177161466,137.32585396047216,170.33234101941343,1940.446931013178,1.0,1
150.26123293221463,172.97551531309728,134.83695053996053,128.0144380457932,2103.223185047851,1.0,1
92.57140616571996,91.26618108118419,126.33989784063306,111.24379166949075,2177.83778601126,1.0,1
72.63493447692599,108.46878590236884,110.2059694317868,78.69824728008825,2218.280132585719,1.0,1
97.83999022829812,118.67310293146875,83.83032499428373,85.81808182073291,2240.902982133568,1.0,1
59.64906685578171,60.51298374554608,97.02095213800203,68.86044044664595,2192.6882039036354,1.0,1
82.4063580861548,47.113857179298066,70.37509992870037,88.70154468656983,2220.3662068025283,1.0,1
92.77897061326075,61.432064159656875,39.16843972343486,77.32102912140545,2119.098685722828,1.0,1
44.07331851532217,53.565184602863155,89.21484595548827,63.76295680704061,2092.8404138823266,1.0,1
87.06159855599981,57.0778856362449,89.60005565092433,114.35819335759152,2226.3337354408227,1.0,1
146.92150227178354,133.86925142642576,140.55899747216608,-36.34528274438344,2357.7741451803163,1.0,1
-368.3506939233048,-244.28746018069796,-340.76519185013603,3.5253231957321987,5105.289963760075,1.0,1
74.73675825202372,12.179451693198644,-27.59905921050813,-1.3300019217422232,4888.611402445372,1.0,1
-12.259859542245977,-52.37776636693161,-38.73835122853052,-24.25371870014351,4609.28251026188,1.0,1
38.861300439573824,25.989499767078087,63.92237004265189,63.82232771883719,14700.46777967773,1.0,1
61.499849846353754,19.208126172423363,12.391223528189585,38.63784141722135,14761.993100874444,1.0,1
10.28659482812509,2.7114274678751826,-40.993978389305994,-16.657514402642846,13623.912546814328,1.0,1
-30.05290106893517,16.097464384278283,-10.387572126928717,-33.62076562666334,13671.123712411087,1.0,1
39.13524811132811,95.16549427248538,66.85632155789062,37.62806842918508,13991.112944193901,1.0,1
98.51550965779461,100.91652542934753,48.347556677181274,94.59048465429805,13727.143664851299,1.0,1
150.04478622227907,154.39802977070212,44.6506655709818,41.44089643401094,13781.064629609733,1.0,1
57.81137351505458,51.69570211251266,-103.72659275855403,-108.83062122308183,14243.567342303922,1.0,1
-179.19216401444282,-117.55674279469531,-61.741540880990215,-124.6821871852735,14019.483776006962,1.0,1
-18.452666381374,-19.76630624081008,-94.71483632782474,-50.19880715524778,14072.671100663794,1.0,1
-71.21797988121398,-17.679442065535113,-67.5126740001142,-89.28356661717407,14664.794189390173,1.0,1
-108.76657543634064,-70.76264706160873,-44.421596698695794,-99.89366279146634,13727.93781610821,1.0,1
-61.33996912324801,-108.87222761008888,-99.63747964450158,-58.01706801261753,13551.178334815078,1.0,1
-57.230754046933725,-61.76912264316343,-97.19999984838068,-58.481750582112,13366.066156856408,1.0,1
-22.23090031160973,-23.965278916060925,12.30614080419764,12.106991131557152,13361.552125829185,1.0,1
27.10866482881829,12.353824528632686,-24.21211231313646,2.0251558260060847,13722.509796295388,1.0,1
-19.089384348830208,-32.12013076944277,9.151535191573203,-0.3291111961007118,13843.368622776274,1.0,1
42.76014614338055,10.374482477083802,22.19350131205283,57.453278094297275,13888.226184293288,1.0,1
46.358864875743166,78.20037309848703,48.438249251106754,38.20588297233917,13854.313704471335,1.0,1
34.35659094294533,70.60650623845868,83.36423996230587,46.36073482572101,13987.845414325304,1.0,1
82.86636578070465,48.38074828928802,38.44102918205317,78.24384943547193,14000.28729858098,1.0,1
42.183734062709846,58.07924384938087,84.67741233424749,52.088859095354564,15163.886177735072,1.0,1
28.556473599164747,41.360021097469144,69.46256433951203,36.11013653466944,10148.302913429947,1.0,1
44.301452412619255,14.36355326732155,43.30196414946113,53.38473443000112,12277.366165715905,1.0,1
50.417123815161176,17.476085005444475,7.50083684863057,44.48096761049237,11713.339351457937,1.0,1
30.64520772441756,44.53332620987203,6.78371103212703,19.910759876598604,3720.1151548595117,1.0,1
8.539594061323442,44.520236560027115,33.837212336598895,10.936869932920672,1402.1695486927226,1.0,1
60.08196027565282,72.27029423124623,36.2915216825204,51.1585589813767,1362.2962455028087,1.0,1
36.80949782638345,71.68406491319183,58.804784440784715,33.954084210214205,1366.1184572172665,1.0,1
33.361310067237355,44.984919129521586,73.10429192136507,40.129594012047164,1444.3996591238797,1.0,1
50.5470853386214,60.050171126029454,25.758093457319774,37.351783319958486,1525.1018775835146,1.0,1
22.42677757178899,60.15675827476662,45.237362376530655,20.47548476990778,1220.328555448128,1.0,1
47.04653898009565,19.644292004755698,50.62001338775735,63.31697373732459,1051.5648288568077,1.0,1
65.78998258302454,32.712437424925156,27.506496686604805,62.99440736614633,927.2459011461247,1.0,1
21.481517857988365,33.508101140498184,59.2825566601241,29.156727542052977,900.8403158148861,1.0,1
29.46807421336416,-1.7245613670675084,20.14263367385138,62.73728924419265,751.7349118692656,1.0,1
69.6486243623076,40.16886296158191,33.04528852098156,70.69860127486754,924.6947976939721,1.0,1
50.503141514142044,64.37162552482914,33.95688913518097,50.72005571157206,737.5690381332317,1.0,1
33.24724311858881,45.46269134886097,66.39210647589061,41.00286065170076,515.9673220536084,1.0,1
40.33435353462119,68.71832424832974,53.424938354524784,35.60244511568453,198.26139243526046,0.8394873921317033,0
52.36140430462547,20.590019206050783,36.45747974305414,57.430838694563136,229.42917602855056,0.939575253490704,0
53.984520885394886,39.546637106454,15.00915349717252,45.44819923653267,177.72306622224093,0.7913750851382713,0
39.107198861660436,43.57544433372095,76.28647929616272,62.889222679892555,203.6491244160403,0.8546046056588761,0
41.04072713875212,65.53520189854316,67.0386416807305,33.036406258586794,200.72564994572036,0.8462804984797012,0
50.140838705934584,14.513616753043607,30.506363938562572,55.74414381454699,273.585318937309,1.0,1
15.499080391367897,44.91339354286902,49.43212766433135,17.04365907306783,279.05580979477634,1.0,1
27.907133469358087,23.48470177175477,56.90725270076655,40.13941124943085,311.6044395132162,1.0,1
56.50801838049665,40.90609074034728,19.741061916109174,48.40646010148339,287.03146425744717,1.0,1
36.59211614145897,62.34787216130644,31.03088490734808,29.035648280987516,278.09530240070956,1.0,1
21.636256218655035,52.60169287677854,54.93726039910689,22.416960334405303,270.63557302716663,1.0,1
30.26046551647596,27.10772985382937,61.85794526711106,43.52682563429698,296.8261545463339,1.0,1
57.40559436986223,24.544028434203938,41.82236622949131,63.10146200237796,289.4880821287995,1.0,1
46.48134659929201,64.85173518164083,36.55284719192423,30.446525539271533,301.7642136262471,1.0,1
65.70536734652705,45.69222770864144,23.636167719960213,58.299430459272116,281.34940003451015,1.0,1
47.2714004649315,70.53357818932272,35.267256582155824,34.640823339577764,296.17798063424766,1.0,1
69.5425047010649,50.805605923058465,28.086648667231202,62.83873403049074,270.46720145870745,1.0,1
49.99124270770699,69.63600219995715,35.32522503146902,34.37809536769055,299.15248969809323,1.0,1
34.71936123864725,32.71664481237531,68.49907261342742,48.87020769598894,303.19379921153495,1.0,1
60.941669777967036,31.371215803315863,48.93846087018028,72.11275094561279,278.7294700895591,1.0,1
71.04968438320793,48.83000377146527,25.227495151106268,60.73130040545948,288.9930296959957,1.0,1
48.42048472631723,66.70298565970734,31.752685598796234,31.36654092837125,272.18375642591474,1.0,1
64.97935926762875,27.166165790637024,31.002368170185946,65.53566938603763,147.907685368972,0.7529126425421381,0
62.793387743528,32.010271208244376,27.81036355800461,63.814380431431346,147.7370485999897,0.752816664841273,0
56.84694681398105,54.11027502140496,21.23468446091283,43.53570789669175,170.97939316953415,0.7791652450144195,0
20.22210654790979,45.56273367267568,59.9856578517938,33.085492445505224,117.13743333358222,0.6914564142374641,0
62.40350317314733,26.610790647217073,29.605515536735766,65.30847046372946,145.59105628519973,0.7517431647218517,0
54.01490757253487,53.625023002154194,21.005615588626824,41.2001403743634,151.59773521989666,0.755363211590036,0
29.8981627082685,67.10549239243846,40.427851033513434,18.333457070286386,82.22428538200379,0.579317985298067,0
54.26922076952178,54.87975943728816,22.429582496755756,46.241525514633395,47.39174984560201,0.43981327134992004,0
31.52501918899361,65.61514226009604,41.904176541022025,22.999917239998467,44.19800109080228,0.42473521687311755,0
22.946623665629886,43.30196414946113,62.893430067342706,27.763614808558486,33.12423473224575,0.3676968290464292,0
41.039324676268734,24.16770100116264,60.49895912071224,55.46972865529824,50.84053266898438,0.4555352656389542,0
60.83648509171326,54.71146393928211,21.43383413355332,50.560174988466315,53.15624245477861,0.4657942194976916,0
32.31787797959987,67.43927846348379,41.81815884204116,23.02796648966614,42.892196239800185,0.4184138964397314,0
23.78997110563796,50.15065594331827,65.54875903588254,29.454984563519247,29.441373887259306,0.34665382301255765,0
38.50180255633313,23.468339709448628,58.40742007049266,53.874661324196495,45.819056652330566,0.43245411058818084,0
65.3598940881202,29.827104609110393,32.8807329229312,64.38004029972944,33.00628673250581,0.3670416021157509,0
36.45233738061506,71.78036733705085,44.19860516383778,30.19922465470154,41.64305955386628,0.4122762079582495,0
43.36273752374109,25.47012116073165,62.017358502722345,58.42892449523788,46.3985081574616,0.43518003854591364,0
59.291906410013326,55.39773558115121,23.792776030604728,50.60318383795675,43.353816451901814,0.42065942621663116,0
24.536081146798097,48.01517306861933,63.692833682871424,30.435773326898925,28.44570874898899,0.3407417404271787,0
39.69109074224252,23.79745090554934,54.9480126114795,50.635907962569036,41.80814194213585,0.413092577172285,0
60.94821460288949,35.781492826063186,19.245525171980262,56.71838775300421,26.256515623249093,0.32736745642086307,0
44.45432082330808,59.815959891304374,25.266764100641012,30.873809109209105,45.87662601156747,0.4327257038137343,0
39.98140047630295,55.78995758900419,20.914455527206883,29.147845279658213,45.983199829760494,0.4332280345469228,0
16.927722174441442,55.72544431476854,46.875906044617295,16.66218927758746,29.84090699132337,0.3489980234510626,0
60.979068777523935,31.33288182877004,18.48258558101952,57.06900337385014,28.22092412737016,0.33939275981941247,0
45.256529363803566,57.28965747123584,23.026564027182758,32.60164288873784,49.960683213329794,0.45157630138524174,0
19.238045372068882,58.072231536963955,47.638845635578036,21.058441675500944,28.027138312148917,0.3382254912136728,0
26.207348939497024,30.759742160560563,66.61229308578186,39.64200455532409,40.76993537260569,0.4079312435693339,0
51.61996913840994,68.55517111276276,28.643893760629,36.40699109365232,48.46461804374565,0.4447637210086862,0
24.38695263606496,62.67978828237392,52.60449780174531,22.215005736798048,33.45221966072633,0.3695127495562193,0
50.001527432585135,19.851388964802027,48.36158130201511,64.85921498155221,42.92093879766678,0.4185540649624599,0
